source_id,target_id,trans_amount,source_type,target_type,description,label
202000000080798751,191104091700193,1399000,customer,merchant,spbu,fraud
202000000116851548,190217071144141,1290000,customer,merchant,spbu,fraud
202000000122686936,190217071144677,5917500,customer,merchant,spbu,fraud
202100000007309127,190802091042001,1282000,customer,merchant,spbu,fraud
202100000006957065,191104091700053,1000000,customer,merchant,spbu,fraud
202100000009417470,190926091529850,1000000,customer,merchant,spbu,fraud
202100000007685190,190325031511124,1370000,customer,merchant,spbu,fraud
ss_pertamina,200313091315013,1000163,system,merchant,spbu,fraud
202000000130088136,190926091529862,1537554,customer,merchant,spbu,fraud
202000000127615897,190325031511124,2300000,customer,merchant,spbu,fraud
202100000007258477,190217071144314,1500000,customer,merchant,spbu,fraud
202000000130088136,190926091529862,1390994,customer,merchant,spbu,fraud
202000000069517594,190217071144677,2499049,customer,merchant,spbu,fraud
202000000125972928,191015091137213,1425000,customer,merchant,spbu,fraud
202100000007414103,190325031511125,2256300,customer,merchant,spbu,fraud
202000000086356860,190926091529382,1154890,customer,merchant,spbu,fraud
202000000126237048,191111091400179,2182750,customer,merchant,spbu,fraud
202000000069332712,191015091137118,2752000,customer,merchant,spbu,fraud
202100000005753144,190926091529697,1000000,customer,merchant,spbu,fraud
202100000007197438,191111091400179,1328250,customer,merchant,spbu,fraud
202000000130351447,190926091529697,1000000,customer,merchant,spbu,fraud
202100000008579154,191101091313037,1462000,customer,merchant,spbu,fraud
202000000131018611,191015091137588,2452500,customer,merchant,spbu,fraud
202000000131640468,190325031511124,1995000,customer,merchant,spbu,fraud
202000000131094683,200727110020022,1782150,customer,merchant,spbu,fraud
202000000080937962,191104091700193,2749000,customer,merchant,spbu,fraud
202000000127615897,191015091137118,3000000,customer,merchant,spbu,fraud
202100000006250181,191104091700051,1000000,customer,merchant,spbu,fraud
202000000126748935,190217071144141,1300000,customer,merchant,spbu,fraud
202100000006528421,190926091529657,1828570,customer,merchant,spbu,fraud
202000000071217835,190217071144963,2092500,customer,merchant,spbu,fraud
202000000043582026,190926091529486,1775250,customer,merchant,spbu,fraud
202000000083723700,190926091529850,1000000,customer,merchant,spbu,fraud
202000000131127143,190325031511124,1813500,customer,merchant,spbu,fraud
202100000008853362,220125011238001,1211250,customer,merchant,spbu,fraud
202000000130088136,190926091529862,1180245,customer,merchant,spbu,fraud
202100000007820119,190325031511125,1395000,customer,merchant,spbu,fraud
202100000008853935,190802091042001,1290000,customer,merchant,spbu,fraud
202000000063462777,190926091529504,1920000,customer,merchant,spbu,fraud
202100000007556311,190217071145036,1900000,customer,merchant,spbu,fraud
202000000073096293,190926091529504,1924810,customer,merchant,spbu,fraud
202000000111947773,190926091529382,2660000,customer,merchant,spbu,fraud
202000000082570623,191101091313263,1144500,customer,merchant,spbu,fraud
202000000097608174,190217071144408,1800000,customer,merchant,spbu,fraud
202000000089573554,200313091315013,1300000,customer,merchant,spbu,fraud
202000000069517594,190217071144677,2944226,customer,merchant,spbu,fraud
202000000125846149,190217071144141,1000000,customer,merchant,spbu,fraud
202000000123002315,190527011201001,1599600,customer,merchant,spbu,fraud
202100000007186870,190217071144617,1578000,customer,merchant,spbu,fraud
202000000032567070,190217071144314,1028027,customer,merchant,spbu,fraud
ss_pertamina,191104091700193,1800000,system,merchant,spbu,fraud
202100000009416245,191111091400179,1204000,customer,merchant,spbu,fraud
202100000007414103,190325031511125,1643750,customer,merchant,spbu,fraud
202000000125965478,191015091137117,1635000,customer,merchant,spbu,fraud
202000000131109103,191108091024186,1162000,customer,merchant,spbu,fraud
202000000081191895,191104091700073,1060000,customer,merchant,spbu,fraud
202000000069519242,190217071144677,2764949,customer,merchant,spbu,fraud
202000000022293102,190217071144408,1000000,customer,merchant,spbu,fraud
202000000125933735,191111091400071,1506600,customer,merchant,spbu,fraud
202000000063965438,190217071144017,1500000,customer,merchant,spbu,fraud
202000000068375536,191111091400179,2300000,customer,merchant,spbu,fraud
202100000007760390,190217071144783,1567500,customer,merchant,spbu,fraud
202000000064116649,190926091529705,1400000,customer,merchant,spbu,fraud
202000000056639005,191104091700391,1000000,customer,merchant,spbu,fraud
202100000007619751,190217071144017,1479022,customer,merchant,spbu,fraud
202000000113918218,191104091700178,1924810,customer,merchant,spbu,fraud
202100000008668229,200313091315013,1757952,customer,merchant,spbu,fraud
202000000008490045,190217071145213,8130000,customer,merchant,spbu,fraud
202000000038989086,191104091700178,2100000,customer,merchant,spbu,fraud
202100000007226547,190217071144617,1012000,customer,merchant,spbu,fraud
202000000125933735,190325031511125,2256300,customer,merchant,spbu,fraud
202000000069519242,190217071144677,1722094,customer,merchant,spbu,fraud
202100000009171154,191111091400201,1280000,customer,merchant,spbu,fraud
202100000007309058,190217071144349,3287500,customer,merchant,spbu,fraud
202000000089312436,191104091700178,1000000,customer,merchant,spbu,fraud
ss_pertamina,190217071144963,1300000,system,merchant,spbu,fraud
202000000035795592,190527011201001,1027880,customer,merchant,spbu,fraud
202000000053051371,190217071144408,1000000,customer,merchant,spbu,fraud
202000000075651610,191031091554345,2235500,customer,merchant,spbu,fraud
202100000007474217,191015091137186,1000000,customer,merchant,spbu,fraud
202100000008758262,191108091024186,1725000,customer,merchant,spbu,fraud
202000000125873083,190217071144787,2408000,customer,merchant,spbu,fraud
202000000120612150,191104091700193,1099000,customer,merchant,spbu,fraud
202000000100649395,190217071144141,1200000,customer,merchant,spbu,fraud
202100000007251887,190217071144314,1757700,customer,merchant,spbu,fraud
202000000121309822,190217071144617,1110000,customer,merchant,spbu,fraud
202000000130333312,190926091529697,1000000,customer,merchant,spbu,fraud
202000000069516517,190217071144677,1229625,customer,merchant,spbu,fraud
202000000093817995,190926091529862,1697139,customer,merchant,spbu,fraud
ss_pertamina,190926091529712,2000000,system,merchant,spbu,fraud
202000000064116649,190926091529705,1100000,customer,merchant,spbu,fraud
202100000007252500,190217071144314,2250000,customer,merchant,spbu,fraud
202000000066535374,190926091529089,1000000,customer,merchant,spbu,fraud
202000000065105819,190325031511125,1442000,customer,merchant,spbu,fraud
202000000088792120,190217071145036,1990000,customer,merchant,spbu,fraud
202100000005776977,190926091529697,1000785,customer,merchant,spbu,fraud
202000000127618158,191111091400179,2400000,customer,merchant,spbu,fraud
202100000007270306,191015091137213,1265000,customer,merchant,spbu,fraud
202100000007468023,191015091137740,2000000,customer,merchant,spbu,fraud
202100000007227756,190217071144349,1054900,customer,merchant,spbu,fraud
202100000006927656,190217071144811,1046250,customer,merchant,spbu,fraud
202100000008266894,190527011201001,1628900,customer,merchant,spbu,fraud
202000000074744182,190926091529499,1000000,customer,merchant,spbu,fraud
202100000008755998,191104091700193,1199000,customer,merchant,spbu,fraud
202100000006353845,190217071144720,1140000,customer,merchant,spbu,fraud
202000000087176440,190926091529850,1500000,customer,merchant,spbu,fraud
202000000115007788,191104091700386,1316250,customer,merchant,spbu,fraud
202100000009222751,191111091400306,8775000,customer,merchant,spbu,fraud
202000000049835161,190217071144811,1012820,customer,merchant,spbu,fraud
202100000007352772,190217071144349,1051050,customer,merchant,spbu,fraud
202000000069517594,190217071144677,2177229,customer,merchant,spbu,fraud
202000000079755891,190926091529232,1304000,customer,merchant,spbu,fraud
202100000007783325,190325031511125,1635000,customer,merchant,spbu,fraud
202000000130800272,190926091529161,2580000,customer,merchant,spbu,fraud
202000000038989086,191104091700178,1580000,customer,merchant,spbu,fraud
202000000126402965,191111091400071,1745700,customer,merchant,spbu,fraud
202100000006870625,190325031511125,1674000,customer,merchant,spbu,fraud
202100000007360842,191111091400179,1255500,customer,merchant,spbu,fraud
202000000131238331,200727110020022,1874800,customer,merchant,spbu,fraud
202100000008266894,190527011201001,1201750,customer,merchant,spbu,fraud
202100000008648548,220125011238001,1333800,customer,merchant,spbu,fraud
202000000082428763,190217071144677,1912878,customer,merchant,spbu,fraud
202000000129992822,200313091315013,1000000,customer,merchant,spbu,fraud
202000000122313800,191104091700195,1000000,customer,merchant,spbu,fraud
202000000082428763,190217071144677,3431183,customer,merchant,spbu,fraud
202000000089573554,200313091315013,1180000,customer,merchant,spbu,fraud
202000000062673863,200313091315013,1240000,customer,merchant,spbu,fraud
202000000042094168,191104091700178,3500000,customer,merchant,spbu,fraud
ss_pertamina,200313091315013,1249000,system,merchant,spbu,fraud
202000000008746076,191108091024199,1506600,customer,merchant,spbu,fraud
202000000034010650,191111091400071,1814700,customer,merchant,spbu,fraud
202000000130405176,191015091137186,1000000,customer,merchant,spbu,fraud
202100000007842099,190217071144783,1644500,customer,merchant,spbu,fraud
202000000126053658,190325031511125,1425000,customer,merchant,spbu,fraud
202000000117681728,191104091700391,2000000,customer,merchant,spbu,fraud
202000000131592867,190217071144787,1395000,customer,merchant,spbu,fraud
202000000123036715,190217071144408,1149000,customer,merchant,spbu,fraud
202100000006826882,191104091700193,1250000,customer,merchant,spbu,fraud
202000000123002315,190527011201001,1339500,customer,merchant,spbu,fraud
202000000063905884,190217071144298,1100490,customer,merchant,spbu,fraud
202000000027395099,191108091024029,1308000,customer,merchant,spbu,fraud
202100000007651833,190217071144756,1750000,customer,merchant,spbu,fraud
202000000126748935,190217071144141,1340000,customer,merchant,spbu,fraud
202000000051783671,200221091729003,1100000,customer,merchant,spbu,fraud
202100000007309127,190802091042001,1096000,customer,merchant,spbu,fraud
202000000125911981,190325031511124,1841000,customer,merchant,spbu,fraud
202000000127803856,191104091700195,1000000,customer,merchant,spbu,fraud
202100000007310158,190217071144298,1265000,customer,merchant,spbu,fraud
202000000126220011,200727110020022,1771000,customer,merchant,spbu,fraud
202000000100649395,190217071144141,1160000,customer,merchant,spbu,fraud
202000000093359211,190217071144141,1161000,customer,merchant,spbu,fraud
ss_pertamina,191104091700193,1249000,system,merchant,spbu,fraud
202100000006870625,190325031511125,1962000,customer,merchant,spbu,fraud
202100000008478258,191031091554232,1250000,customer,merchant,spbu,fraud
202000000110708690,190217071144408,3975000,customer,merchant,spbu,fraud
ss_pertamina,190217071145080,1004500,system,merchant,spbu,fraud
202100000007516179,191111091400179,2650000,customer,merchant,spbu,fraud
202000000121765531,190527011201001,1260400,customer,merchant,spbu,fraud
202000000061749246,190217071144787,1006700,customer,merchant,spbu,fraud
202000000093817995,190926091529862,1534284,customer,merchant,spbu,fraud
ss_pertamina,190325031511124,1775550,system,merchant,spbu,fraud
202000000011068812,191104091700195,1000000,customer,merchant,spbu,fraud
202000000056433056,190926091529503,1924810,customer,merchant,spbu,fraud
202000000112816020,190217071144617,1851000,customer,merchant,spbu,fraud
202000000097211302,190926091529850,2000000,customer,merchant,spbu,fraud
202100000007239635,191108091024050,1471500,customer,merchant,spbu,fraud
202000000076340853,190926091529657,1058645,customer,merchant,spbu,fraud
ss_pertamina,190217071144617,1370000,system,merchant,spbu,fraud
202000000130088136,190926091529862,1221767,customer,merchant,spbu,fraud
202000000110708690,190217071144408,1009360,customer,merchant,spbu,fraud
202000000125962525,190926091529339,1395000,customer,merchant,spbu,fraud
202100000005814565,190217071144141,1255500,customer,merchant,spbu,fraud
ss_pertamina,190325031511125,1000780,system,merchant,spbu,fraud
ss_pertamina,190926091529161,1565200,system,merchant,spbu,fraud
202000000077809293,190217071145036,1000000,customer,merchant,spbu,fraud
202000000079755891,190926091529232,1956000,customer,merchant,spbu,fraud
202000000069332712,191111091400071,1962000,customer,merchant,spbu,fraud
202000000069516517,190217071144677,2908778,customer,merchant,spbu,fraud
202000000075562599,191104091700195,1000000,customer,merchant,spbu,fraud
202100000008759585,191108091024186,2071650,customer,merchant,spbu,fraud
202000000081191895,191104091700073,2200000,customer,merchant,spbu,fraud
202000000118540502,190217071144617,1050000,customer,merchant,spbu,fraud
202000000102637418,190217071144408,1477357,customer,merchant,spbu,fraud
202000000076748127,190325031511125,2043750,customer,merchant,spbu,fraud
202100000008521038,191115131700626,1000000,customer,merchant,spbu,fraud
202000000125933735,191111091400071,2322000,customer,merchant,spbu,fraud
202100000007251887,190217071144314,1171800,customer,merchant,spbu,fraud
202100000007414103,190325031511125,1781250,customer,merchant,spbu,fraud
202000000087309664,190926091529657,1000000,customer,merchant,spbu,fraud
